  apex.x  apex.y  apex.z  axis.x  axis.y  axis.z  cosHalfAngle       E1+E2           E1   history_number
    5.50    4.26    0.01   -0.14    0.14   -0.12  -0.68878879   0.65902000   0.45164900       258638
    3.16    2.92   -0.43   -0.76    0.03   -0.74   0.08625916   0.65733400   0.35516800       258682
    3.22    2.80   -1.11   -0.11   -0.19    2.25  -0.12765992   0.64520800   0.37901400       258683
    6.08    1.57    0.26   -0.02    0.45    0.25   0.85354008   0.67187700   0.10849100       258722
    3.58    1.29   -1.74   -0.47    0.19    0.65   0.08122494   0.65573100   0.35479900       258726
    5.68    4.59   -0.62    0.34    0.40   -0.25  -0.92665807   0.26375400   0.13151000       258761
    6.56    2.97    0.16   -0.27    1.09    0.53   0.81128307   0.66079400   0.12962500       258847
    3.02    2.19   -1.47   -2.88    2.35    0.04   0.74293635   0.63672700   0.15447200       258996
    1.17    1.92    1.64   -0.46   -0.40   -0.35  -0.47792780   0.66520300   0.43769900       259080
    0.79    4.23    0.93   -0.23   -0.69   -0.54  -0.80091103   0.62927600   0.43371200       259092
    1.43    4.61    1.67   -0.44   -0.78   -0.37  -0.70793048   0.64701200   0.44242500       259118
    5.73    2.71   -0.58    1.84    2.27   -0.79   0.84249933   0.64112500   0.10578700       259155
    6.84    2.71    0.89   -0.09   -0.24   -0.20  -0.75347164   0.68403100   0.47967300       259166
    6.25    2.93    0.53    0.50   -0.49    0.26  -0.46286736   0.63636600   0.41084500       259200
    3.07    1.35   -0.33    0.16    0.19    0.16   0.61563185   0.66023400   0.21908400       259209
    2.99    2.53   -0.65    0.71    1.72    1.25   0.69917736   0.64094600   0.17558900       259251
    1.27    3.86    1.16   -0.78    0.26    0.55  -0.43179398   0.66839700   0.43573400       259253
    3.75    3.08    0.62    0.53    0.76   -0.08   0.84072497   0.68934100   0.12191800       259320
    6.06    3.85    0.02   -0.10   -0.52    0.21  -0.92645749   0.64948400   0.46114800       259333
    3.30    2.23   -0.46    0.34    1.17    1.11   0.79693539   0.50864900   0.08552600       259347
    5.04    1.45    0.17   -0.29    0.11    0.58  -0.84085748   0.64711000   0.45285200       259379
    2.40    1.34   -0.24   -0.07    0.09   -0.02  -0.56670534   0.26463700   0.11853900       259395
    5.44    1.52   -0.40   -1.55    2.50    1.27   0.61314482   0.66826600   0.22450500       259471
    1.07    1.66   -1.16    0.56   -0.30   -0.09  -0.72808294   0.54539900   0.35365500       259580
    0.56    1.47    0.91    0.50    0.16   -1.80  -0.18126411   0.65362400   0.39331600       259587
    4.90    1.54    0.90    0.90    0.00   -0.79  -0.06371892   0.28925100   0.10870800       259624
    6.40    3.11    0.01   -0.40   -0.06   -0.58  -0.12465947   0.65160100   0.38390500       259627
    5.79    4.67   -0.55    0.05    0.34    0.24   0.76636005   0.64329900   0.14620900       259638
    2.43    1.61    1.59   -0.88    0.53   -0.06   0.38748064   0.36836200   0.11282900       259654
    0.39    2.11    0.84   -0.37    1.14    0.34   0.97352044   0.66851200   0.02238300       259668
    2.42    3.87   -0.24    0.28    0.12   -0.27   0.30491977   0.64983100   0.30489600       259704
    0.71    1.77    0.20    2.08    0.99    0.25   0.26902259   0.66784500   0.32629600       259736
    3.90    4.13   -1.47    0.70    0.31    0.01   0.37709000   0.66252500   0.29600700       259782
    1.43    3.98    0.69    0.16   -0.66    0.28  -0.96970860   0.65628700   0.47035600       259794
    2.09    2.19   -1.43   -0.35   -0.37    0.47  -0.45674469   0.66723700   0.43732500       259891
    3.46    3.90    0.94   -0.14   -0.22   -0.29  -0.59648547   0.65603500   0.44091400       259993
    4.42    1.74    1.55   -0.93    1.91   -1.03   0.73491470   0.66635500   0.17117300       260035
    5.25    2.05    1.42   -0.73   -0.26    0.12  -0.47546666   0.63843200   0.41390200       260112
    6.84    2.54    1.55    0.26    0.07   -0.12   0.39825517   0.63578200   0.27220500       260113
    0.75    2.20    1.34   -0.09    0.57    0.41   0.52529528   0.38130200   0.09973600       260123
    3.75    1.87   -0.94    1.77    0.52    0.52   0.31149293   0.65925400   0.31012100       260127
    1.32    4.09   -1.18   -0.03    0.69   -0.32   0.50170885   0.24385600   0.04684700       260128
    3.09    3.62   -0.89    0.01    0.62    0.12   0.97010704   0.64470400   0.02343100       260168
    6.45    1.49    0.87    0.75    0.77   -1.07   0.54701647   0.67458400   0.25244000       260219
    4.62    1.32   -0.55   -0.34    2.00    1.58   0.73626424   0.67915900   0.17627400       260233
    0.66    1.34    0.50    0.28    0.04   -0.09  -0.12912598   0.65495600   0.38732300       260313
    7.50    4.43    1.34    0.32   -0.58    0.15  -0.56277404   0.65651500   0.43824400       260345
    2.66    1.54   -1.26   -0.49    0.22    0.07  -0.82643639   0.40467400   0.23925800       260394
    1.88    4.21   -1.27    0.37   -0.74   -0.09  -0.98976210   0.66345800   0.47831100       260397
    2.11    1.66    1.14    0.94    0.09   -0.53  -0.09579154   0.67592000   0.39997200       260400
    5.64    2.68   -1.10   -0.16    2.36    0.87   0.26620922   0.53172800   0.23021900       260443
    2.38    1.51   -1.35   -0.63    0.27    0.25   0.39391324   0.64920300   0.28242300       260541
    1.95    3.74   -1.42   -0.82    1.08    1.28   0.56180346   0.66323900   0.24045600       260553
    2.58    1.61   -1.02    0.10    0.14    0.12  -0.01393045   0.48710400   0.23940500       260596
    1.42    3.82    1.47    0.33   -0.18    0.05  -0.62383978   0.65758900   0.44475400       260632
    1.49    2.54    0.85   -0.21    0.09    0.13   0.55265551   0.63705400   0.22808200       260644
    1.50    1.99   -0.05    0.94   -0.16    1.15  -0.33213736   0.64180200   0.40170800       260645
    1.47    3.54    1.18    0.00   -0.22   -0.06  -0.98953173   0.66929200   0.48367800       260703
    4.21    3.29   -1.51   -3.07    1.76    1.65   0.39327481   0.68981900   0.31059800       260704
    4.96    2.81    0.24   -0.11    0.32    0.18   0.81298938   0.66693700   0.13084800       260722
    1.99    1.51   -0.23   -0.76    0.40    0.93   0.45020834   0.68350800   0.28964500       260728
    3.56    1.42   -1.09    1.15    4.08    2.13   0.81975501   0.67444300   0.12961300       260806
    5.33    3.83   -1.05   -0.58    0.92    0.06   0.77578826   0.65974700   0.14810800       260816
    5.20    1.35    1.70   -3.40    2.13   -0.48   0.40953691   0.68393300   0.30190900       260833
    7.52    3.27   -1.02    0.31   -0.34   -0.48  -0.31636925   0.66172300   0.41706100       260849
    4.33    1.63   -1.12    0.07    0.33   -0.06   0.98203943   0.65227600   0.01461900       260868
    3.72    1.31   -0.52   -0.15    1.39    0.01   0.82867029   0.55608200   0.08738600       260870
    4.69    1.45    0.26    0.19    1.00    0.01   0.96913726   0.35266400   0.00735500       260891
    6.83    2.60    1.47   -6.14    1.09    0.08  -0.07430642   0.66537200   0.38800100       260925
    1.75    2.58   -0.22   -0.43   -0.81    0.16  -0.87263283   0.63108900   0.44058400       260934
    0.52    4.01   -0.75   -0.17    0.42    0.12  -0.04255190   0.26289000   0.09177700       260941
    2.55    2.80   -0.93   -0.70    2.42   -0.21   0.98541763   0.65696600   0.01209000       260988
    7.13    3.99    0.47    0.18    1.25   -0.31   0.03633247   0.14353700   0.03057700       260989
    4.43    2.02    0.55   -0.17    0.95    0.43   0.90880080   0.65665200   0.06888300       261024
    0.82    2.08   -0.48    1.68    3.22    1.32   0.82394164   0.65402700   0.12027400       261087
    4.36    2.25    1.50    0.22    1.40   -0.42   0.91863093   0.67253700   0.06505600       261094
    4.92    1.90    1.27    0.41   -0.28   -0.45  -0.14655125   0.56635600   0.31694300       261126
    1.03    2.38   -0.72   -0.28   -0.56   -0.13  -0.65947700   0.65007700   0.44112500       261174
    6.89    2.43   -1.16    0.33   -0.29   -0.20  -0.46495758   0.62003200   0.39680100       261184
    0.53    2.34    0.30   -0.38    0.39   -0.49   0.72799281   0.64824700   0.16630200       261214
    7.74    1.50    0.35   -0.41    2.62   -0.46   0.87270382   0.67783800   0.09792300       261219
    2.83    3.99   -0.59   -1.05    1.04    1.18   0.56999276   0.66721900   0.23991600       261446
    6.34    2.12   -0.14   -0.65    0.06    0.27  -0.18089175   0.64827200   0.38876800       261449
    6.32    2.94    0.06    0.15   -0.14    0.40  -0.27006912   0.65794800   0.40828100       261483
    0.26    1.70    0.10    0.01    0.03    0.00   0.22623801   0.66878700   0.33650100       261550
    5.85    2.66    0.16    0.04   -0.37   -0.56  -0.47198142   0.66414200   0.43615900       261593
    5.79    2.71   -0.19   -0.01    1.78   -0.56   0.95110916   0.66579500   0.03987200       261684
    3.75    1.81   -1.06   -0.31    1.87   -0.59   0.95989247   0.65684300   0.03220300       261695
    5.49    2.15    0.05    1.00    3.19    1.29  -0.30878156   0.18828400   0.06125700       261696
    0.26    1.90    1.36    0.16    1.06   -0.65   0.70114651   0.64369000   0.17604700       261704
    5.23    1.74   -0.13   -0.51    3.22    0.50   0.95024266   0.65388500   0.03914100       261706
    5.91    3.15    0.54   -0.75    0.27   -0.51  -0.27164148   0.50904600   0.28447800       261710
    2.00    1.68   -0.44    0.05    2.07   -0.23   0.02795264   0.03925800   0.00272800       261889
    3.00    1.32   -0.67    0.90    0.25   -0.80   0.87171736   0.37812600   0.03278200       261894
    7.07    4.66   -0.92    0.23   -0.06    0.78  -0.02857799   0.67089800   0.38546200       261945
    3.67    5.16    0.43    0.02   -0.07    0.07  -0.55028355   0.66673600   0.44616400       261966
    4.74    2.97   -1.50    0.41   -0.39    0.42  -0.53261804   0.64761100   0.42751100       261986
    7.26    2.99   -1.19    0.57    0.15   -0.01   0.51796625   0.66783200   0.25811300       262009
    6.10    1.83   -0.28    0.96    0.68   -1.13   0.52924973   0.66113800   0.25025400       262015
    5.22    1.51    0.29   -0.23    0.64   -0.51   0.72290438   0.67448900   0.18062900       262024
    6.15    4.63    1.12    0.55    0.40    0.26  -0.42277133   0.33533500   0.16191600       262034
    6.84    4.15   -0.45   -1.45    0.44    1.09  -0.02126854   0.64825800   0.36586500       262062
    1.00    1.42    1.03    1.02    3.05    0.25   0.54455453   0.67125400   0.25126800       262075
    4.50    1.56    1.47    1.02    0.50   -0.48   0.43928003   0.65296700   0.27256100       262135
    7.95    1.87   -1.54   -1.36    3.47    0.64   0.74396480   0.67067100   0.16868600       262167
    0.27    4.04    1.30   -0.12   -0.98   -0.83  -0.77636550   0.65600800   0.45603300       262200
    5.34    2.12    0.15    1.72    1.55   -0.50   0.75144801   0.65880400   0.15987800       262303
    2.84    2.62   -0.84   -1.27    0.72   -0.47   0.59749535   0.66844300   0.23055600       262325
    3.97    2.36    0.44    0.27   -0.03    0.14  -0.00182503   0.67032900   0.38066900       262389
    6.64    4.59    0.60   -0.22    0.53   -0.10   0.53754292   0.47419400   0.14239200       262397
    4.71    2.07    0.99   -0.40   -0.50   -1.14  -0.66200610   0.64418600   0.43606100       262691
    4.39    1.43   -0.92   -0.75    1.28    2.51   0.40466840   0.68485500   0.30393100       262700
    0.78    2.00    0.94   -0.49    0.75   -0.10   0.75343127   0.39856800   0.06428800       262732
    5.79    1.96    0.82    0.19   -0.25   -0.12  -0.59653567   0.65935300   0.44388100       262735
    1.91    2.25    0.28   -0.80    1.19    0.83   0.79446929   0.66850500   0.14165900       262743
    0.74    1.47    0.11    0.19    0.07   -0.05   0.14818844   0.68603600   0.36599500       262774
    3.27    1.40   -1.31   -0.47   -0.03    1.03  -0.59535557   0.66246600   0.44655500       262790
    3.21    1.92    0.06    0.78   -0.55   -0.04  -0.77182342   0.47455500   0.29517000       262846
    4.30    2.02    0.52    0.65    1.10    0.01  -0.17615918   0.22885800   0.07896000       262848
    3.80    1.85    0.22   -0.26    2.97    0.24   0.98933773   0.66910900   0.00921300       262880
    3.15    1.65   -1.10   -0.76    1.02   -0.37   0.04848347   0.34872000   0.13729000       262905
    1.52    5.50    0.88   -0.27   -0.48   -0.12  -0.66517130   0.66567600   0.45563100       262932
    1.21    2.92   -0.45   -0.98   -0.10   -0.37  -0.00977507   0.66061000   0.37406300       263010
    0.82    1.68    0.65    0.62    0.76   -1.22   0.37391719   0.67120900   0.30289300       263016
    4.76    2.51    0.60    0.17   -1.09   -0.70  -0.93475094   0.66041700   0.47175200       263022
    3.20    2.08   -1.74   -1.28    1.87    1.22   0.74946656   0.67163400   0.16637600       263047
    2.68    2.06   -0.75   -0.39    0.15    0.10   0.44497573   0.66257900   0.27728300       263070
    1.99    3.24   -0.94   -0.41    0.25    0.03   0.63023296   0.64900000   0.20739100       263103
    2.89    2.35   -0.54   -0.38   -0.38   -0.08  -0.65266229   0.65519700   0.44513200       263144
    7.20    1.52   -1.66   -0.01   -0.03    0.03  -0.89326572   0.65435400   0.46326800       263191
    1.41    1.56    0.04   -0.75    0.24    0.22  -0.41367162   0.42236000   0.22758500       263205
    4.78    3.74   -0.72   -1.47    1.08    1.43   0.40103167   0.65154900   0.28213000       263216
    2.15    5.38    1.60    0.41   -0.30   -0.39  -0.51263785   0.66428000   0.44034300       263240
    0.89    1.54   -1.29    0.18    0.20   -0.01  -0.43722067   0.42989400   0.23529300       263260
    6.66    2.53    0.99   -0.31   -0.62    0.34  -0.69372050   0.64334200   0.43795700       263288
    2.86    1.62   -1.24   -1.12    1.76   -0.03   0.87375678   0.67291900   0.09592300       263298
    4.78    2.84   -0.50   -0.08    0.21    0.11   0.26350580   0.67770200   0.33486700       263334
    5.43    4.96    0.06   -0.39    0.25   -0.76   0.30407173   0.66998400   0.31965600       263456
    5.56    2.19   -0.60    0.28    0.93    0.10   0.97833912   0.67135700   0.01857700       263490
    7.48    1.72   -1.43    0.04   -0.04    0.08  -0.35731345   0.67347500   0.43198900       263514
    0.85    3.25    0.87    0.13    0.51    0.13   0.88134838   0.66807100   0.08971600       263556
    5.36    3.15    0.84   -0.12   -0.22    0.16  -0.64803470   0.65099600   0.44096600       263617
    5.31    1.34    0.42    0.62    1.54    0.02   0.96791177   0.64955200   0.02545600       263619
    2.52    4.67    0.52    1.04    0.61    0.61   0.42771838   0.66638200   0.28478500       263676
    5.56    3.87    0.85    0.77   -0.26   -0.06  -0.09020649   0.65310900   0.38022900       263719
    0.34    1.90    1.34   -0.13    0.46    0.16   0.35462089   0.13617400   0.01998300       263742
    1.05    2.10   -1.20    0.09    0.16   -0.01   0.74362855   0.63978200   0.15545900       263823
    2.17    2.14    0.86   -0.01    0.18    0.01   0.92658836   0.34307600   0.01611500       263875
    0.30    2.32   -0.55    0.03   -0.63    1.65  -0.34532458   0.65779400   0.41700200       263915
    3.60    2.74   -0.09   -1.07    2.77   -0.70   0.91021686   0.66362400   0.06929800       263982
    5.07    3.47    1.03    0.06   -0.06    0.13   0.00535776   0.64507800   0.35909100       263985
    1.71    3.00   -1.42   -0.03    0.25   -0.10   0.95501538   0.66269800   0.03653000       263997
    6.80    3.02   -1.33    0.95    0.82    0.40  -0.10525769   0.37933700   0.17096500       264066
    3.62    1.38    0.70    0.48    1.26   -1.25  -0.13430508   0.66727300   0.39834100       264071
    0.93    1.87   -0.94    0.09    0.56    1.40   0.27509322   0.66985600   0.32638600       264128
    1.70    2.04    0.96    0.62   -0.45    0.09  -0.80784711   0.63190400   0.43660600       264131
    3.41    3.01    1.35    0.11    0.84   -0.24   0.92332575   0.67535900   0.06214100       264144
