  apex.x  apex.y  apex.z  axis.x  axis.y  axis.z  cosHalfAngle       E1+E2           E1   history_number
    2.96    4.61    0.26   -0.36    0.22    0.36  -0.19943590   0.49386400   0.26514000       364007
    4.53    2.10   -0.40    0.63    0.08    0.08  -0.40617022   0.48488400   0.27716300       364015
    1.43    1.47   -1.61    1.19    1.76    1.00  -0.69781859   0.40922000   0.23579600       364026
    2.04    3.28   -0.52   -0.28    0.99   -0.71   0.69229188   0.66820700   0.19172400       364156
    3.69    1.74    1.63   -0.15   -0.27   -0.08  -0.54454375   0.35643500   0.18485400       364222
    3.23    1.52    0.63    1.63    2.42   -0.17   0.77385196   0.64743700   0.14419400       364340
    2.34    2.14   -0.42   -0.39   -0.51   -1.24  -0.31844967   0.64811800   0.40558000       364358
    3.70    4.17    0.66   -1.45    1.20   -0.50  -0.69553424   0.38333300   0.21460700       364556
    6.83    2.00    1.36   -0.10    0.56   -0.12   0.87461388   0.65621700   0.09100900       364673
    3.41    1.67   -1.49   -0.86    1.16    0.17   0.05650728   0.42142500   0.18441700       364786
    1.95    1.51    1.32   -0.31    0.83    0.13   0.97527712   0.64091500   0.01927600       364800
    1.70    4.12   -0.74   -0.13   -0.03   -0.05  -0.30671413   0.63004600   0.38875400       364835
    2.73    1.39   -0.39    0.84    0.23   -0.95  -0.93689978   0.48832600   0.31704100       364850
    5.27    2.53    0.20   -0.02    0.34    0.05   0.84564652   0.47066800   0.05858600       364891
    0.77    2.59    0.32   -0.15    0.61   -1.07   0.68105642   0.62112500   0.17352500       364999
    5.48    2.92    0.90   -0.06    1.02   -0.13   0.88746794   0.11546100   0.00286300       365025
    3.68    2.70   -1.71   -1.08    0.50    0.13   0.36611475   0.64869200   0.28924400       365047
    2.51    5.15    1.18   -0.87   -0.71   -0.04  -0.50383148   0.63352500   0.41235400       365102
    3.88    2.20   -0.98   -0.04    2.92    1.09   0.63931064   0.35771600   0.07211300       365154
    4.42    2.35   -0.72    0.50    0.19   -0.75   0.56675737   0.12827900   0.01258300       365201
    3.09    4.30    1.12   -0.14    0.80    0.02   0.99238794   0.65779300   0.00638300       365263
    2.71    3.50   -0.97   -0.13    1.62    0.56   0.70375855   0.36226100   0.06287500       365286
    7.59    2.80    1.63   -2.39    1.39   -1.02   0.79910514   0.46630100   0.07224000       365295
    2.34    4.38   -0.20    0.27   -0.20   -0.02  -0.71859378   0.57556000   0.37950600       365353
    6.41    4.92   -0.83   -0.12    0.10    0.72  -0.60088939   0.53392400   0.33415500       365486
    4.70    2.23    0.04    0.36   -0.03    0.12  -0.56615807   0.39874800   0.21930300       365676
    5.11    2.12   -0.71    1.33   -0.63   -0.63   0.40099480   0.11278500   0.01317000       365705
    2.43    2.82    0.67   -0.06    0.39    0.38   0.50816356   0.49103700   0.15759300       365766
    3.70    1.64    0.19   -1.61    0.84   -0.22   0.45349695   0.66559000   0.27677300       365787
    4.26    2.33   -1.35   -0.34   -0.06    1.20  -0.09346801   0.65256000   0.38025000       366015
    3.58    2.55    1.66   -0.72    1.41   -1.46   0.10513491   0.46045500   0.20554600       366051
    0.47    2.70   -0.28   -0.05    0.57    0.07   0.98379297   0.68138700   0.01441400       366154
    3.00    2.36   -1.09   -0.45   -0.75    0.44  -0.79955686   0.64637300   0.44908500       366156
    0.75    2.86   -0.49   -0.21    0.15   -0.24   0.40394717   0.52484400   0.19929900       366272
    4.82    1.65    0.01   -0.25    1.15   -0.04   0.94938648   0.69017700   0.04416200       366356
    3.40    1.52   -0.61   -0.69    3.45    0.13   0.93123407   0.35884000   0.01653000       366432
    6.32    2.82    0.99    0.23   -0.28   -0.96  -0.24121297   0.65671200   0.40365800       366474
    3.41    1.31   -1.31   -0.22    0.28    0.38   0.44230374   0.66158700   0.27740000       366532
    5.80    2.53    0.63   -0.76    0.70    0.44   0.52232845   0.65146400   0.24657000       366614
    3.19    1.43    0.09   -0.93    0.96    1.37   0.51406609   0.64130000   0.24293800       366626
    5.72    1.86    0.61   -0.81    0.35    0.27  -0.57293572   0.13809600   0.04119200       366662
    3.09    3.98    1.16    0.10   -0.37    0.01  -0.94485664   0.62030700   0.43574000       366847
    1.91    3.93    0.00    0.02   -0.06    0.05  -0.59640334   0.35508700   0.18674500       367081
    2.08    2.07    0.96    0.91    1.99   -2.44   0.46504680   0.63723400   0.25499400       367090
    6.60    1.48   -1.57   -0.39   -0.14    0.11  -0.61405640   0.63979000   0.42799900       367116
    5.44    1.59    0.73    1.55    2.57   -0.64   0.89005796   0.41639700   0.03423700       367164
    2.34    4.00    0.49   -0.24    0.86   -0.22  -0.94429563   0.13335300   0.04488700       367357
    5.30    1.50   -0.38   -0.20    0.75   -0.90  -0.19563228   0.41384900   0.20359400       367484
    2.66    2.82    1.41   -0.35   -0.53   -0.78  -0.52766407   0.67112000   0.44788600       367569
    6.05    1.99    1.25   -0.82   -0.66   -0.13  -0.48373610   0.68276600   0.45384000       367634
    4.67    2.98    1.63    0.26    0.10    0.12   0.26871981   0.19835700   0.04385700       367650
    4.08    1.36    0.38   -0.09    1.99   -0.49   0.08865813   0.25940600   0.08205100       367708
    2.36    1.56    0.06    0.09   -0.09   -0.22  -0.63662093   0.58487200   0.38131200       367709
    1.31    2.10    0.80   -0.51    0.40    0.10  -0.31095894   0.15987300   0.04650000       367731
    2.49    2.96    0.83    0.26    0.27    0.03   0.66864507   0.65436900   0.19494400       367733
    7.64    2.53    0.90   -0.79    1.73   -1.23   0.79771547   0.47186800   0.07426900       367758
    1.75    1.95   -0.77    0.48    0.27   -0.20   0.92097441   0.44066800   0.02811500       367961
    4.90    4.17    0.93   -0.18   -0.43   -0.22  -0.94096491   0.67841100   0.48874400       368067
    1.82    3.40    1.26   -1.01    0.26   -0.62   0.04385429   0.62850800   0.33967400       368431
    1.72    4.68    0.16    0.16    0.37   -0.21   0.76821994   0.66810000   0.15537500       368560
    6.98    3.96   -1.68   -1.11   -0.90    0.18  -0.94495718   0.66131000   0.47328100       368681
    3.10    2.47   -0.29    0.11    0.70   -1.12  -0.93237351   0.18820900   0.07825600       368711
    1.65    2.99    1.31    0.02    0.11    0.01  -0.78670183   0.21372100   0.09140400       368795
    6.43    1.91   -0.47    0.74   -0.23   -0.92   0.25158010   0.36606500   0.12776400       368800
    2.42    3.13    1.48   -1.23    1.99   -0.84   0.44531506   0.48607000   0.16788300       368814
    3.48    1.29   -0.01   -0.86    1.58   -0.71   0.81940885   0.56431100   0.09382900       368835
    1.58    1.62    0.45    0.12   -0.15    0.44  -0.62824200   0.66691900   0.45350900       368842
    2.30    3.74   -0.10   -0.33    0.50    0.07   0.87984948   0.22221500   0.01103400       368901
    2.33    2.66    0.82    0.52   -0.45    0.26  -0.55725935   0.65309300   0.43468800       368932
    6.16    1.65   -1.34    0.76   -0.09    1.27  -0.04875383   0.67244800   0.38991900       368990
    6.67    1.38   -1.12   -0.31    0.52    0.61   0.53896658   0.63007400   0.22836000       369060
    4.44    1.90   -0.11    0.71    1.17    0.55   0.38653907   0.38006100   0.11907800       369327
    6.40    4.13   -1.71    0.29   -0.36    0.05   0.93653629   0.21210600   0.00544400       369333
    1.46    3.42    0.99    1.56    0.75   -0.87   0.09931945   0.67025600   0.36299400       369378
    3.21    4.71   -0.80    0.15    0.44   -0.92   0.62486529   0.44965500   0.11159400       369397
    5.20    3.00    0.87    0.17    0.24    0.02  -0.00167799   0.11633200   0.02160200       369435
    2.09    3.44   -0.55   -0.67   -0.23   -0.09  -0.12580270   0.65199400   0.38439200       369614
    2.92    2.36    1.36    0.47    0.88    0.05   0.59449313   0.41633100   0.10339000       369654
    1.12    3.44    1.50    1.36    0.55   -1.85  -0.76924212   0.34639800   0.18889700       369863
    4.28    2.02   -0.17    1.07    0.50   -0.41   0.45658226   0.68779400   0.29055300       369893
    4.99    3.89   -0.34   -0.57   -0.07    0.02  -0.28681636   0.65890400   0.41112800       370035
    6.76    3.49   -1.38    0.10   -0.14    0.17  -0.71902518   0.40857800   0.23650700       370052
    3.28    2.15   -1.16    0.37    0.32    0.16   0.68586057   0.32147300   0.05304800       370077
    3.95    4.61   -1.08   -0.18   -0.38    0.58  -0.86207474   0.43158200   0.26382600       370101
    6.66    3.34   -0.18   -0.20   -0.63   -0.14  -0.99896440   0.64694600   0.46371500       370158
    2.84    4.36   -1.32    0.47    0.50    0.40  -0.20152587   0.63405600   0.37950400       370399
    2.60    1.80    0.28    0.33    0.72    0.58   0.70852120   0.66065100   0.18082000       370716
    2.34    2.42   -1.23    2.58   -0.08    1.21  -0.13278939   0.66312300   0.39465400       370757
    1.89    3.17    1.56    0.20   -0.17   -0.07   0.36850705   0.21862700   0.04650400       370774
    3.10    2.00   -1.50   -0.37    0.26   -0.10   0.51485626   0.49788700   0.15980800       370951
    6.28    3.41    0.98    0.67    1.40   -0.80   0.83492686   0.65345700   0.11389700       370966
    5.50    2.84   -1.50    1.19    1.93    1.06   0.79313863   0.65590600   0.13761700       371149
    3.44    3.95    0.72   -0.98    0.69   -0.52  -0.99308500   0.42535700   0.26539100       371159
    1.41    1.94    1.20    1.20   -0.41   -2.17  -0.35918914   0.66810200   0.42752300       371210
    3.94    3.67   -0.16   -0.15    1.36   -0.09   0.55948414   0.29143400   0.05851700       371288
    6.48    3.02    0.76   -0.54    0.05   -0.68   0.24833701   0.46570800   0.18933000       371355
    3.45    2.15   -1.17   -0.25    0.58    0.29   0.76533339   0.64645900   0.14798400       371401
    1.51    1.41   -0.65    1.34    0.01    1.17  -0.22845364   0.65149000   0.39761600       371416
    2.16    1.47    0.02   -1.54    1.61    1.02   0.83971217   0.63760900   0.10626900       371469
    3.89    3.94   -0.95   -0.50   -0.17    0.41  -0.00040754   0.48133100   0.23351900       371471
    1.20    3.44    0.24    0.65    0.63    0.76   0.46993216   0.67550300   0.27831400       371618
    3.47    2.01    1.68   -0.08    1.15   -1.09  -0.25723963   0.35675000   0.16676000       371624
    4.80    1.62    1.39    0.27   -0.22   -0.09  -0.54456232   0.68089900   0.45824500       371715
    2.56    3.10   -0.54   -0.94    1.71   -1.14   0.71472839   0.60886000   0.15445400       371736
    2.93    1.75    0.31   -1.28    0.82    1.02  -0.09027824   0.48771900   0.24871200       371874
    0.52    2.69    0.83   -0.17   -0.17   -0.39  -0.29822407   0.66272900   0.41578300       371912
    1.68    4.77   -1.40   -0.23    0.48    0.03   0.78058700   0.34835900   0.04532700       371933
    5.90    2.47   -0.01   -0.43    0.97   -0.08   0.90328158   0.43412000   0.03296200       372043
    3.25    1.39   -1.18   -0.32    0.57    0.40   0.34085198   0.48198800   0.18478100       372099
    0.14    2.15   -0.71   -0.04    0.03    0.01   0.80097691   0.64162400   0.12828300       372369
    2.57    2.12   -1.51   -2.38    1.90   -0.21  -0.39071997   0.58222400   0.35695400       372460
    1.98    2.34   -0.49    3.19    1.02    0.84   0.13574400   0.65443600   0.34381300       372475
    4.89    1.89    1.59    0.14    0.31   -0.31  -0.74343792   0.67403900   0.46976600       372519
    6.43    1.85    0.14   -2.88   -0.43    0.60  -0.23109027   0.65340900   0.39957700       372528
    4.11    4.52    0.67   -0.68   -0.27    0.79   0.28421563   0.17097900   0.03303700       372597
    2.17    4.00   -0.66    0.41    0.20   -0.60   0.28078899   0.69277900   0.34201500       372601
    5.83    2.96   -0.06   -0.51    0.32    0.31   0.29374795   0.64742400   0.30574000       372629
    4.77    2.16    0.82   -1.81    1.76    0.40   0.62900015   0.66142800   0.21458200       372736
    2.01    3.44    1.44    0.97   -0.20    0.28  -0.27617967   0.64916400   0.40150800       372774
    5.67    2.38    0.51   -0.73   -0.10    0.30  -0.51561885   0.50493100   0.30276600       372853
    2.71    4.35   -0.21   -0.16    0.81    0.57   0.40319254   0.30706100   0.08105200       372874
    2.92    2.13    0.14   -1.13    0.90    1.30   0.47689589   0.65197600   0.26096700       373032
    2.06    4.04    0.24    0.05   -0.69   -0.88  -0.68743383   0.67379000   0.46486300       373166
    7.06    1.36   -0.88   -1.03    0.52   -0.81   0.15303803   0.65202800   0.33866000       373242
    3.95    2.80    0.74   -0.21    0.39   -0.16  -0.83166065   0.65773700   0.46184400       373271
    2.97    1.55   -1.42   -2.40   -0.25    2.85  -0.18683015   0.67679600   0.41364600       373593
    0.70    1.78    0.52   -0.34    0.71   -0.12   0.86772583   0.40820500   0.03901100       373643
    6.32    2.07    1.35   -1.20   -0.42   -0.57  -0.47407287   0.64344300   0.41815800       373656
    2.92    3.32    0.66   -0.12   -0.37   -0.24  -0.64122981   0.32658800   0.16719400       373725
    6.62    3.70    1.15   -0.09    0.35   -0.02   0.67308505   0.42943300   0.09255200       373737
    1.44    4.85    0.98    0.18   -0.08    0.30  -0.24657876   0.64883300   0.39762200       374151
    2.42    1.40   -1.07   -0.31    0.50   -0.45   0.48963683   0.60163000   0.22581800       374179
    2.34    2.48    1.49   -0.17    0.61    0.05   0.94893627   0.41290700   0.01636200       374384
    5.47    4.07    0.29   -0.69   -0.08    0.01  -0.20068790   0.62558600   0.37230500       374483
    6.11    2.37    1.10    0.46   -0.93   -0.47  -0.98417446   0.58617400   0.40724800       374499
    2.81    4.05    0.06   -0.09   -0.22    0.33  -0.74162888   0.64273200   0.44128700       374669
    7.80    2.53   -0.30   -2.75    0.70    0.83  -0.07556716   0.67368200   0.39506900       374701
    1.83    1.34   -0.28   -1.61    0.86   -0.45   0.54549272   0.64841700   0.23717600       374770
    0.19    3.94    1.42   -0.05   -0.14    0.16  -0.42477835   0.67032300   0.43668000       374789
    7.12    1.96   -0.26   -0.24    0.36    0.15   0.60855651   0.67116000   0.22789600       374814
    5.05    1.56   -0.90    1.92    0.81   -0.52  -0.02649812   0.44977400   0.21348700       374933
    3.35    4.23   -1.54   -0.31    0.32    0.41   0.46076956   0.64719800   0.26263700       375009
    2.49    2.95   -0.24    0.02   -0.45    0.88  -0.01361310   0.33121200   0.13132400       375192
    3.34    1.64   -1.25   -1.06    0.70    0.12   0.50379979   0.66080000   0.25828100       375253
    4.26    1.87    1.23   -0.55   -0.31   -2.13  -0.24971745   0.65300500   0.40156000       375282
    3.83    1.53    0.70   -0.38    0.74    0.89   0.74225509   0.53160300   0.11240300       375310
    3.34    2.59   -0.95    0.60    0.81   -0.01   0.79284514   0.65705900   0.13820500       375340
    4.83    2.04   -1.38   -0.01    0.19    0.05   0.90570875   0.64614400   0.06883200       375526
    3.34    3.36   -1.03   -0.72   -0.12    0.56  -0.62709159   0.65576300   0.44340700       375539
    5.41    3.95    1.06    0.05   -0.09    0.12  -0.44372409   0.66205400   0.43141300       375551
    1.34    2.55    0.93    0.48   -0.22    0.61  -0.54824838   0.61892500   0.40366500       375883
    3.03    1.76    1.21   -0.13    1.33    0.15   0.97934492   0.32344000   0.00417400       376042
    5.35    2.94   -0.04   -0.07    0.12   -0.03  -0.56464803   0.64634200   0.42938000       376174
    3.59    1.71    0.74   -0.42    0.01    0.13  -0.50146069   0.34322900   0.17234100       376204
    1.30    1.46   -1.19    2.11    1.79    0.15   0.47377766   0.65714300   0.26522100       376236
    0.50    1.53    0.38    0.28    0.82    0.21   0.81435251   0.66394600   0.12902900       376245
    4.57    2.32   -1.61   -2.01   -0.05    0.36  -0.89325286   0.07967700   0.01816000       376270
